Age,Previously_Insured,Vehicle_Damage,Annual_Premium,Vintage,Response,Predicted
45,0,1,28788.0,228,1,1
57,1,1,80396.0,228,0,0
22,0,1,33087.0,147,0,0
59,0,1,2630.0,240,1,1
43,0,1,36769.0,85,1,1
26,0,0,2630.0,32,0,0
30,0,1,2630.0,110,1,1
43,0,1,2630.0,20,1,1
49,0,1,2630.0,200,1,1
47,0,1,31201.0,234,1,1
26,1,0,26945.0,51,0,0
24,1,0,27260.0,10,0,0
26,1,0,27523.0,263,0,0
21,0,1,42969.0,78,1,1
58,0,1,2630.0,58,1,1
28,0,1,37544.0,26,1,1
46,0,1,28607.0,84,1,1
47,0,1,59426.0,187,0,1
59,0,1,27101.0,133,1,1
43,0,1,36767.0,228,0,0
28,0,0,40141.0,260,0,0
25,0,1,33741.0,56,0,1
42,0,1,2630.0,15,1,1
33,0,1,2630.0,222,1,1
28,1,0,44112.0,64,0,0
22,0,1,53407.0,25,1,1
51,0,1,36842.0,82,1,1
25,1,0,24958.0,132,0,0
33,1,0,20130.0,86,0,0
49,0,1,32546.0,177,1,1
29,0,1,50710.0,13,1,1
21,0,0,60396.0,42,0,0
62,0,1,34918.0,170,0,0
66,0,1,45837.0,218,0,1
38,1,0,30132.0,123,0,0
33,0,1,46201.0,59,1,1
38,0,0,28586.0,96,1,1
49,0,1,38811.0,261,1,1
21,0,1,2630.0,220,0,0
21,1,0,2630.0,252,0,0
22,0,1,35604.0,289,0,0
67,0,1,2630.0,26,1,1
46,1,0,30855.0,237,0,0
36,0,1,2630.0,21,1,1
27,0,0,2630.0,74,0,0
45,0,1,44058.0,161,1,1
24,1,0,2630.0,83,0,0
26,1,0,38222.0,28,0,0
43,0,1,41394.0,14,1,1
26,1,0,28353.0,177,0,0
43,0,1,29843.0,289,0,0
30,0,1,2630.0,130,1,1
20,1,0,24070.0,209,0,0
53,0,1,28462.0,175,1,1
26,0,1,2630.0,216,0,1
42,1,0,36128.0,12,0,0
44,0,1,36155.0,239,0,0
24,0,1,2630.0,65,1,1
25,0,1,55778.0,77,0,1
31,0,1,30237.0,184,1,1
46,1,0,46057.0,205,0,0
43,0,1,54817.0,45,1,1
36,0,1,2630.0,56,1,1
44,1,0,2630.0,292,0,0
66,0,1,56745.0,205,1,1
36,1,0,2630.0,15,0,0
56,0,1,2630.0,136,0,1
26,1,0,37729.0,144,0,0
39,1,0,28730.0,49,0,0
29,0,1,49752.0,159,1,1
49,0,1,42569.0,31,1,1
42,1,0,42809.0,174,0,0
56,0,1,31845.0,213,1,1
47,0,1,2630.0,112,1,1
23,0,1,47866.0,277,1,1
47,0,1,28179.0,232,1,1
31,0,1,55885.0,107,0,1
54,0,1,2630.0,33,1,1
38,1,0,36788.0,169,0,0
22,1,0,48186.0,287,0,0
38,0,1,36116.0,283,1,1
36,0,1,44378.0,279,1,1
22,0,1,43312.0,169,0,0
46,0,1,56520.0,78,1,1
39,0,1,43642.0,243,1,1
44,0,1,46543.0,142,1,1
25,1,0,23548.0,21,0,0
53,0,0,33908.0,154,0,0
44,0,1,31236.0,90,0,0
57,0,1,2630.0,159,0,1
42,0,1,29107.0,224,0,1
48,0,1,2630.0,286,1,1
73,1,0,34368.0,72,0,0
52,0,1,2630.0,39,1,1
76,0,1,34386.0,49,0,0
47,0,1,35147.0,254,1,1
77,0,1,46280.0,56,0,0
29,1,0,29961.0,99,0,0
26,0,1,2630.0,112,1,1
44,0,1,52594.0,164,1,1
28,1,0,32145.0,213,0,0
45,0,1,2630.0,227,1,1
48,0,1,52823.0,150,1,1
27,1,0,26220.0,178,0,0
52,0,1,47209.0,168,1,1
22,1,0,49494.0,161,0,0
31,1,0,29373.0,87,0,0
24,1,0,17456.0,280,0,0
42,0,1,51156.0,98,1,1
31,0,1,66399.0,110,1,1
46,0,1,32301.0,277,1,1
54,0,1,2630.0,44,1,1
24,1,0,36479.0,129,0,0
45,0,1,39608.0,25,1,1
25,1,0,33717.0,240,0,0
23,1,0,26592.0,22,0,0
35,0,1,2630.0,269,1,1
61,0,1,52469.0,50,0,0
49,0,1,46677.0,126,1,1
37,1,0,30058.0,10,0,0
49,0,1,37991.0,133,1,1
56,0,1,40523.0,135,1,1
27,0,1,2630.0,112,0,0
54,0,0,55656.0,93,0,0
60,0,1,31144.0,182,0,0
47,0,1,43442.0,183,1,1
58,0,1,68797.0,177,1,1
29,0,1,2630.0,43,0,1
43,0,1,30192.0,290,1,1
47,0,1,38633.0,30,1,1
25,0,1,2630.0,178,0,0
65,1,0,2630.0,262,0,0
58,0,1,2630.0,174,0,0
31,0,1,38878.0,238,1,1
26,1,0,28952.0,193,0,0
23,0,1,37555.0,75,0,0
61,0,1,2630.0,180,1,1
49,1,0,24025.0,278,0,0
61,0,1,32970.0,35,1,1
38,0,1,2630.0,289,0,0
37,0,1,44543.0,276,1,1
33,1,0,21220.0,230,0,0
43,0,1,56778.0,279,1,1
63,0,1,39170.0,112,1,1
22,0,1,29214.0,241,1,1
24,0,1,38492.0,115,1,1
67,0,1,26901.0,288,1,1
33,1,0,27034.0,17,0,0
21,0,1,27664.0,132,1,1
32,0,1,29547.0,255,1,1
39,0,1,59493.0,66,1,1
49,0,1,32907.0,285,1,1
44,0,1,33500.0,88,1,1
34,0,0,30406.0,265,1,1
26,1,0,39722.0,96,0,0
32,0,1,2630.0,206,0,1
74,0,1,48570.0,44,1,1
61,0,1,31524.0,196,1,1
53,0,1,33353.0,30,1,1
23,0,1,42663.0,108,1,1
24,1,0,30029.0,293,0,0
72,0,1,2630.0,13,1,1
59,1,0,44629.0,90,0,0
25,1,0,18170.0,79,0,0
49,0,1,31189.0,282,1,1
36,0,1,36346.0,190,1,1
46,0,1,45790.0,272,1,1
43,0,1,24884.0,294,1,1
49,0,1,38341.0,26,1,1
66,1,0,39482.0,39,0,0
27,1,0,29744.0,130,0,0
35,0,1,22086.0,55,1,1
36,0,1,34963.0,186,1,1
52,0,1,46408.0,200,1,1
55,0,1,41962.0,248,1,1
41,0,1,34259.0,52,1,1
64,1,0,24569.0,243,0,0
41,0,1,25837.0,36,1,1
22,1,0,27521.0,78,0,0
38,0,1,43035.0,299,1,1
55,0,1,49100.0,57,1,1
22,1,0,2630.0,286,0,0
34,0,1,20737.0,109,1,1
36,0,1,40433.0,218,1,1
39,1,0,2630.0,282,0,0
42,0,1,24430.0,185,1,1
28,0,1,24093.0,154,0,1
61,0,1,2630.0,18,1,1
37,0,1,2630.0,83,1,1
47,0,1,46231.0,132,0,0
40,0,1,61252.0,240,1,1
41,0,1,2630.0,232,1,1
76,0,1,27147.0,93,0,0
23,1,0,22843.0,226,0,0
54,0,0,27224.0,73,0,0
29,1,0,26221.0,242,0,0
63,1,0,2630.0,242,0,0
64,0,1,2630.0,103,0,0
28,1,0,2630.0,83,0,0
31,1,0,32106.0,124,0,0
35,1,0,35284.0,119,0,0
40,0,1,25778.0,147,1,1
31,0,0,2630.0,103,0,0
27,1,0,27790.0,207,0,0
38,0,1,2630.0,78,1,1
51,0,1,41627.0,127,1,1
63,0,1,44474.0,295,1,1
28,0,1,2630.0,161,1,1
25,1,0,25922.0,140,0,0
61,0,1,48089.0,147,0,1
42,0,0,2630.0,82,0,0
22,1,0,37939.0,276,0,0
22,1,0,32963.0,229,0,0
70,0,1,76694.0,204,1,1
55,0,1,39699.0,246,0,0
42,0,1,23262.0,20,1,1
38,0,0,33891.0,267,0,0
34,0,1,2630.0,232,0,1
53,1,0,45356.0,297,0,0
38,0,1,2630.0,239,1,1
30,0,1,56581.0,18,1,1
32,1,0,22850.0,104,0,0
50,0,1,32543.0,52,1,1
23,1,0,27824.0,134,0,0
53,0,0,46091.0,132,0,0
65,0,1,26827.0,131,0,1
26,1,0,2630.0,31,0,0
26,1,0,21740.0,122,0,0
23,1,0,33051.0,253,0,0
41,0,1,33568.0,217,1,1
24,0,1,2630.0,104,1,1
33,0,1,2630.0,226,1,1
48,0,1,36779.0,245,1,1
33,1,0,45856.0,280,0,0
34,0,1,32774.0,289,1,1
36,0,1,30717.0,55,1,1
34,1,1,53147.0,153,0,0
33,1,0,2630.0,255,0,0
29,1,1,26429.0,86,0,0
51,0,1,53651.0,28,1,1
69,0,1,42878.0,98,0,1
42,0,1,35739.0,32,1,1
24,1,0,23691.0,247,0,0
22,1,0,37409.0,134,0,0
23,1,0,40023.0,40,0,0
21,1,0,64093.0,160,0,0
47,0,1,2630.0,20,0,1
47,1,0,28556.0,129,0,0
22,0,1,35087.0,295,1,1
25,0,1,40931.0,92,0,0
24,0,1,19148.0,125,1,1
47,0,1,31008.0,189,1,1
54,0,1,29284.0,204,0,1
69,0,1,51716.0,230,1,1
30,0,0,2630.0,291,0,0
43,0,1,27878.0,111,1,1
67,0,1,48729.0,179,1,1
21,0,1,27968.0,242,1,1
26,1,0,31091.0,119,0,0
43,0,1,23925.0,159,1,1
41,0,1,27358.0,260,1,1
40,0,1,35217.0,297,0,1
40,0,1,29242.0,128,1,1
48,0,1,33568.0,249,1,1
41,0,1,25021.0,264,1,1
47,0,1,32742.0,102,1,1
25,0,1,15690.0,257,0,0
23,1,0,14043.0,25,0,0
33,0,1,2630.0,289,0,1
22,1,0,34041.0,74,0,0
35,0,1,30493.0,219,1,1
38,0,1,28514.0,221,1,1
46,1,0,26831.0,264,0,0
23,0,1,24801.0,193,0,1
49,0,0,58406.0,174,0,0
31,0,0,2630.0,169,0,0
46,0,1,33777.0,242,1,1
26,1,0,19527.0,101,0,0
44,0,1,31955.0,151,1,1
47,0,1,43180.0,273,1,1
53,0,1,32219.0,48,1,1
40,1,1,2630.0,143,0,0
31,1,0,22019.0,34,0,0
27,1,0,42834.0,115,0,0
21,0,1,28681.0,137,1,1
51,0,1,2630.0,134,0,1
47,0,1,2630.0,205,1,1
21,1,0,40579.0,283,0,0
56,0,1,32131.0,274,0,0
25,1,0,45532.0,11,0,0
21,1,0,28069.0,79,0,0
34,1,0,37155.0,61,0,0
32,0,1,24271.0,10,0,1
28,0,1,2630.0,106,1,1
32,0,1,2630.0,281,1,1
40,0,1,19944.0,213,1,1
67,0,1,50115.0,13,0,0
61,0,1,68866.0,107,0,1
22,0,1,22446.0,112,0,0
23,1,0,18442.0,103,0,0
52,1,0,35303.0,167,0,0
50,0,1,19755.0,29,0,1
40,0,1,42288.0,136,1,1
21,1,0,20370.0,177,0,0
30,0,1,54906.0,173,0,1
31,0,1,2630.0,76,0,1
50,0,1,28049.0,199,1,1
44,0,1,2630.0,56,1,1
25,1,0,25670.0,153,0,0
24,1,1,28057.0,120,0,0
29,1,0,23984.0,174,0,0
67,0,1,2630.0,26,1,1
33,0,1,2630.0,41,1,1
58,0,1,23200.0,82,1,1
24,0,1,32763.0,299,1,1
52,0,1,54177.0,204,1,1
42,1,0,57488.0,29,0,0
21,1,0,44882.0,108,0,0
21,0,1,32990.0,179,0,0
68,0,1,2630.0,36,0,0
47,1,0,30306.0,263,0,0
49,0,1,22864.0,248,1,1
56,0,1,2630.0,209,0,1
23,0,1,37859.0,236,0,0
22,1,0,36724.0,216,0,0
70,1,0,36745.0,187,0,0
45,0,1,2630.0,145,1,1
39,0,1,42229.0,183,0,1
23,1,0,52349.0,262,0,0
51,0,1,39276.0,131,0,1
23,1,0,31710.0,297,0,0
26,0,1,27225.0,222,1,1
21,1,0,44808.0,255,0,0
45,0,1,2630.0,179,0,0
47,0,1,59481.0,128,1,1
53,0,1,2630.0,291,1,1
60,0,1,46900.0,238,1,1
75,1,1,37654.0,23,0,0
23,1,0,2630.0,165,0,0
32,0,1,30279.0,181,1,1
40,0,1,35163.0,98,1,1
47,0,1,31788.0,227,1,1
40,0,1,34320.0,150,1,1
66,1,0,33082.0,149,0,0
46,0,1,22471.0,265,1,1
60,0,1,2630.0,52,1,1
75,0,1,27492.0,198,0,0
33,0,1,53423.0,148,0,1
61,0,1,28710.0,250,0,1
34,0,1,24933.0,165,1,1
54,0,1,35424.0,297,1,1
78,0,1,43849.0,128,1,1
23,1,0,27784.0,201,0,0
25,1,0,29479.0,200,0,0
45,0,1,43104.0,177,1,1
21,0,1,33855.0,87,0,0
26,1,0,2630.0,264,0,0
40,0,1,2630.0,242,1,1
60,0,1,27316.0,222,0,0
33,1,0,39555.0,256,0,0
32,0,1,34830.0,38,1,1
27,1,0,34923.0,132,0,0
21,1,0,25732.0,268,0,0
24,0,0,2630.0,173,1,1
34,0,1,46623.0,204,1,1
47,0,1,49911.0,248,1,1
33,0,1,32073.0,63,1,1
48,1,0,33563.0,278,0,0
35,0,1,30976.0,294,1,1
55,0,1,2630.0,265,0,0
52,1,0,36014.0,48,0,0
22,1,0,35962.0,238,0,0
22,0,0,32035.0,119,0,0
35,0,1,37614.0,286,1,1
42,0,1,50642.0,194,1,1
47,1,0,2630.0,251,0,0
44,0,1,2630.0,145,1,1
46,0,1,32554.0,54,1,1
43,0,1,38331.0,226,0,1
43,0,1,62421.0,147,1,1
38,0,1,38510.0,156,0,1
21,1,0,25775.0,274,1,1
39,0,1,37808.0,208,1,1
66,0,0,23628.0,211,0,0
23,1,0,25038.0,18,0,0
46,0,1,33977.0,214,1,1
33,0,1,2630.0,288,1,1
35,0,1,2630.0,47,0,1
51,0,1,44611.0,27,1,1
21,1,0,2630.0,148,0,0
28,1,0,2630.0,84,0,0
61,0,1,2630.0,14,1,1
36,0,1,39176.0,73,1,1
25,0,1,36404.0,212,1,1
44,0,1,26916.0,95,1,1
23,0,1,24208.0,25,0,0
55,0,1,2630.0,50,1,1
33,0,0,2630.0,159,1,1
43,0,1,35890.0,255,1,1
24,0,1,36235.0,235,1,1
38,0,1,24409.0,46,1,1
38,0,1,26495.0,261,1,1
25,1,0,24290.0,167,0,0
54,0,1,2630.0,165,1,1
68,0,1,59247.0,98,0,0
46,0,1,29757.0,12,1,1
74,0,1,20779.0,173,1,1
32,0,1,32224.0,91,1,1
26,1,0,25850.0,73,0,0
44,0,1,34759.0,287,0,0
23,0,1,38960.0,258,0,0
22,0,1,22760.0,297,1,1
40,0,1,2630.0,15,1,1
24,1,0,31720.0,68,0,0
25,0,1,29895.0,260,1,1
35,0,1,28862.0,60,1,1
24,1,0,24180.0,25,0,0
42,0,1,45179.0,261,1,1
21,0,0,45333.0,163,0,0
25,1,0,31965.0,117,0,0
67,0,1,34290.0,284,1,1
24,1,0,27815.0,292,0,0
21,1,0,29017.0,299,0,0
51,0,1,26862.0,102,1,1
47,1,0,30575.0,191,0,0
45,0,1,2630.0,104,1,1
30,0,1,30528.0,261,0,0
44,0,1,2630.0,238,1,1
46,0,1,28024.0,94,1,1
37,0,1,40945.0,294,1,1
49,0,1,42507.0,26,0,0
63,0,1,2630.0,173,0,0
32,1,0,32298.0,14,0,0
28,1,0,32838.0,117,0,0
53,0,1,27860.0,226,1,1
22,0,1,31135.0,61,1,1
23,0,1,44830.0,189,0,0
39,0,1,47146.0,218,1,1
26,1,0,32911.0,22,0,0
46,0,1,36600.0,279,0,0
78,1,0,2630.0,95,0,0
30,0,1,27388.0,27,0,0
47,0,1,32901.0,146,1,1
24,1,0,33342.0,254,0,0
46,0,1,51355.0,68,1,1
53,0,1,44476.0,108,1,1
59,0,1,34432.0,228,1,1
30,1,0,23298.0,51,0,0
29,1,0,31015.0,103,0,0
37,1,0,32304.0,40,0,0
34,1,0,2630.0,269,0,0
24,1,0,2630.0,242,0,0
44,0,1,36499.0,249,1,1
25,1,0,31680.0,66,0,0
44,0,1,61520.0,245,1,1
40,1,0,28593.0,191,0,0
39,0,1,2630.0,186,1,1
25,1,0,23856.0,78,0,0
44,0,1,46901.0,12,1,1
53,0,1,35135.0,100,1,1
33,0,1,2630.0,190,1,0
51,0,1,45981.0,268,1,1
57,0,0,26368.0,225,0,0
53,0,1,46165.0,233,0,0
33,0,1,29397.0,213,1,1
41,1,0,27365.0,104,0,0
22,0,0,41971.0,246,1,1
22,1,0,27534.0,253,0,0
25,1,0,40358.0,34,1,1
45,0,1,64703.0,282,0,1
59,0,1,34418.0,184,1,1
35,0,1,23538.0,55,1,1
34,1,0,41891.0,220,0,0
66,1,1,35464.0,110,0,0
67,1,0,44345.0,263,0,0
29,1,0,76094.0,65,0,0
27,0,1,51429.0,123,1,1
28,0,1,29773.0,163,1,1
58,0,1,2630.0,194,0,0
42,0,1,52277.0,41,1,1
48,0,1,28514.0,158,1,1
42,0,1,38944.0,196,0,0
49,1,0,37024.0,298,0,0
42,0,1,27748.0,35,0,1
50,0,1,40667.0,180,1,1
24,1,0,29314.0,122,0,0
24,1,0,2630.0,110,0,0
27,0,1,43112.0,191,1,1
24,0,1,31613.0,222,1,1
60,0,1,39222.0,295,1,1
47,0,1,2630.0,289,1,1
33,0,1,35113.0,248,1,1
24,1,0,26493.0,249,0,0
23,1,0,46534.0,195,0,0
46,0,1,72135.0,149,1,1
72,0,1,31994.0,25,0,1
23,0,0,29596.0,136,0,0
35,0,1,28614.0,118,1,1
53,0,1,42329.0,85,1,1
63,0,1,2630.0,108,1,1
45,0,1,40395.0,297,1,1
22,1,0,21020.0,143,0,0
25,1,0,31830.0,110,0,0
52,0,1,2630.0,299,1,1
37,0,1,18536.0,106,1,1
23,1,0,37419.0,149,0,0
24,0,1,2630.0,134,0,1
52,0,1,2630.0,71,0,0
39,0,1,36211.0,66,1,1
22,1,0,47786.0,96,0,0
36,0,1,39278.0,69,1,1
54,0,1,52183.0,24,0,1
28,0,1,44740.0,51,1,1
30,0,1,48817.0,192,1,1
34,0,1,27486.0,264,1,1
45,1,0,36657.0,10,0,0
43,0,1,97065.0,146,1,1
45,0,1,24516.0,230,1,1
28,0,1,36934.0,204,1,1
41,0,1,47853.0,25,0,1
47,0,1,51520.0,283,0,0
28,1,0,28315.0,222,0,0
44,0,1,46260.0,102,1,1
42,0,1,24010.0,46,1,1
79,1,0,53071.0,94,0,0
23,1,0,44792.0,141,0,0
72,0,1,31094.0,139,1,1
39,0,1,2630.0,147,1,1
54,0,1,2630.0,128,1,1
60,0,1,31007.0,197,1,1
59,0,1,31925.0,116,1,1
61,1,0,27931.0,34,0,0
24,1,0,31916.0,298,0,0
21,1,0,31510.0,232,0,0
73,0,1,24908.0,70,0,1
33,0,1,22772.0,197,1,1
35,0,1,24299.0,157,1,1
41,0,1,112816.0,186,1,1
40,0,1,30234.0,96,1,1
32,0,1,32526.0,21,1,1
34,0,1,23147.0,292,1,1
55,0,1,2630.0,255,0,0
22,0,0,21351.0,283,0,0
66,0,1,40595.0,31,0,0
23,1,0,47712.0,126,0,0
53,0,1,70464.0,37,1,1
55,0,1,35039.0,189,1,1
36,0,1,40213.0,279,1,1
42,1,0,2630.0,177,0,0
25,0,1,30052.0,257,0,1
49,0,1,2630.0,105,1,1
48,0,1,47895.0,293,1,1
23,0,1,40688.0,176,0,0
71,0,1,42170.0,25,0,0
25,1,0,29093.0,187,0,0
31,0,1,41013.0,75,1,1
54,0,0,23755.0,200,1,1
22,0,1,26764.0,118,1,1
36,0,1,2630.0,191,1,0
22,0,1,31280.0,272,1,1
27,1,0,41710.0,107,0,0
73,1,0,2630.0,169,0,0
68,0,1,31073.0,166,1,1
38,0,1,34385.0,196,1,1
30,0,1,27797.0,160,1,1
23,0,1,29651.0,273,0,0
67,0,1,2630.0,60,1,1
43,0,1,27856.0,136,1,1
66,0,1,2630.0,65,1,1
44,0,1,26868.0,265,1,1
25,0,1,64425.0,275,1,1
28,1,0,63625.0,213,0,0
55,0,1,60170.0,236,1,1
41,0,1,24250.0,140,0,0
46,0,1,21522.0,120,0,0
23,1,0,35242.0,266,0,0
50,0,1,51213.0,142,1,1
22,1,0,15574.0,273,0,0
24,1,0,23379.0,152,0,0
73,1,0,23661.0,278,0,0
45,0,1,2630.0,265,1,1
24,0,1,37644.0,93,0,0
33,0,1,31668.0,262,1,1
21,1,0,30214.0,237,0,0
28,0,1,29972.0,203,0,1
35,0,1,41217.0,271,1,1
34,0,1,33091.0,37,1,1
43,0,1,40861.0,60,1,1
65,0,1,2630.0,244,1,1
23,0,1,2630.0,124,0,0
34,1,0,45603.0,126,0,0
46,0,1,59568.0,265,1,1
50,0,1,94955.0,207,0,1
49,0,1,44572.0,65,0,1
78,0,1,36418.0,71,1,1
22,0,1,28293.0,101,0,0
21,0,1,33253.0,165,0,0
51,0,0,2630.0,222,0,0
41,1,0,26805.0,268,0,0
30,1,0,48229.0,112,0,0
22,1,0,29008.0,217,0,0
70,0,1,46463.0,78,1,1
55,0,1,2630.0,249,0,0
27,0,1,32831.0,52,1,1
55,0,1,37148.0,258,1,1
21,0,1,33731.0,138,0,0
68,1,0,43724.0,148,0,0
24,1,0,44122.0,213,0,0
73,0,1,28962.0,262,1,1
28,0,1,26725.0,142,0,1
53,0,1,2630.0,102,0,0
39,0,1,28690.0,133,0,0
71,0,1,42665.0,227,0,0
35,0,1,2630.0,271,1,1
40,0,1,41928.0,114,0,0
58,0,1,36733.0,142,1,1
25,1,0,31147.0,209,0,0
25,1,0,40495.0,88,0,0
52,0,1,2630.0,219,1,1
38,0,1,53331.0,225,1,1
47,0,1,32399.0,69,1,1
21,1,0,28112.0,134,0,0
53,0,1,2630.0,241,1,1
36,0,1,2630.0,278,1,1
42,0,1,28983.0,136,1,1
25,1,1,2630.0,140,0,0
47,0,1,23112.0,100,1,1
33,0,1,43955.0,215,0,1
58,0,1,2630.0,171,1,1
29,1,0,29959.0,271,0,0
51,0,1,32510.0,12,1,1
36,1,0,20900.0,12,0,0
43,0,1,25859.0,176,1,1
23,0,1,34758.0,61,0,0
43,0,1,25824.0,213,1,1
23,0,0,2630.0,86,0,0
25,0,1,45317.0,124,1,1
45,0,1,26709.0,166,1,1
56,0,1,34271.0,160,1,1
24,1,0,24279.0,200,0,0
71,1,0,72544.0,278,0,0
46,0,1,38163.0,147,1,1
26,1,0,47348.0,77,0,0
67,0,1,2630.0,197,0,0
63,1,1,38326.0,60,0,0
21,0,1,34934.0,44,0,0
29,1,0,19537.0,72,0,0
59,0,1,118167.0,243,0,1
62,0,1,36675.0,121,1,1
28,0,1,31792.0,268,0,0
23,1,0,33288.0,98,0,0
40,0,1,44710.0,251,1,1
33,0,1,2630.0,157,1,1
36,0,1,37691.0,241,1,0
24,1,1,42247.0,280,0,0
41,0,1,54916.0,121,1,1
22,1,0,28347.0,261,0,0
72,0,1,27660.0,50,1,1
49,0,1,37122.0,87,1,1
34,0,1,24316.0,42,1,1
55,0,1,28718.0,297,1,1
36,0,1,33876.0,187,0,0
49,0,1,59665.0,256,1,1
50,0,1,30566.0,222,0,0
48,1,0,33831.0,87,0,0
25,0,1,2630.0,294,0,0
21,1,0,27223.0,171,0,0
54,0,1,2630.0,11,1,1
61,0,1,33440.0,71,1,1
23,1,0,22310.0,76,0,0
45,0,1,92185.0,183,1,1
63,1,0,2630.0,252,0,0
76,0,1,2630.0,162,1,1
27,1,0,2630.0,291,0,0
55,0,1,37278.0,178,1,1
34,0,0,2630.0,235,0,1
30,0,1,24242.0,123,0,0
65,0,1,100817.0,272,1,1
39,0,1,33294.0,237,1,1
29,0,1,29591.0,95,1,1
48,0,1,2630.0,249,0,1
35,0,1,29916.0,224,1,1
45,0,1,43095.0,292,0,0
36,0,1,35906.0,50,1,1
44,0,1,2630.0,66,1,1
25,1,0,51902.0,194,0,0
45,0,1,48057.0,25,1,1
42,0,1,2630.0,297,1,1
41,0,1,42721.0,132,1,1
27,1,0,31608.0,49,0,0
42,0,1,52476.0,289,1,1
64,0,1,38794.0,150,0,0
25,0,1,2630.0,37,0,0
76,1,0,57707.0,287,0,0
57,0,1,2630.0,257,0,1
51,1,1,33684.0,31,0,0
71,0,1,67477.0,221,1,1
39,0,1,35888.0,225,1,1
34,0,1,40017.0,241,0,1
71,0,1,2630.0,290,0,0
54,0,1,33348.0,60,1,0
58,0,1,58328.0,79,1,1
74,0,1,31628.0,125,0,0
21,0,1,2630.0,299,1,1
42,0,1,43677.0,39,1,1
53,0,1,38140.0,49,1,1
32,1,0,21006.0,274,0,0
26,0,0,31681.0,282,0,0
41,0,1,27857.0,28,1,1
33,0,1,2630.0,60,0,1
74,0,1,23617.0,84,0,0
38,0,1,36899.0,220,0,1
45,0,1,20015.0,23,0,0
51,0,1,32034.0,264,0,0
51,0,1,39123.0,44,0,0
53,0,1,42297.0,163,1,1
49,0,1,25676.0,256,1,1
45,0,1,64894.0,84,1,1
23,0,0,2630.0,147,0,0
47,0,1,28725.0,52,1,1
24,0,1,23051.0,241,0,0
55,0,1,36368.0,227,1,1
51,1,0,30117.0,76,0,0
50,0,1,42329.0,129,0,0
62,0,1,69918.0,104,1,1
43,0,1,31873.0,13,1,1
45,0,1,40231.0,268,1,1
25,0,1,27275.0,72,1,1
54,1,0,24524.0,85,0,0
36,0,1,24975.0,232,1,1
22,0,1,35784.0,84,0,0
52,0,1,61970.0,203,1,1
45,0,1,37657.0,282,1,1
33,0,1,31244.0,118,0,1
34,0,1,26551.0,138,1,1
24,1,0,26698.0,269,0,0
25,1,0,22811.0,100,0,0
41,0,1,31818.0,272,1,1
53,1,0,33165.0,244,0,0
63,0,1,25917.0,163,1,1
28,1,0,30157.0,213,0,0
50,0,1,16723.0,243,1,1
61,1,0,40839.0,248,0,0
45,0,1,2630.0,31,1,0
46,0,1,41806.0,21,1,1
23,0,1,26211.0,78,1,1
39,0,0,2630.0,51,1,1
26,0,1,25706.0,260,1,1
67,0,1,34294.0,117,0,0
58,0,1,42198.0,39,0,0
47,0,1,52956.0,24,1,1
38,0,1,2630.0,245,0,1
78,0,1,44785.0,21,1,1
39,0,1,32820.0,177,1,1
23,0,1,2630.0,134,1,1
21,0,1,27538.0,295,0,0
43,0,1,36181.0,58,0,1
24,1,0,30087.0,156,0,0
26,0,1,2630.0,227,1,1
23,0,1,42894.0,283,1,1
67,0,1,2630.0,15,1,1
30,0,1,2630.0,146,1,1
26,1,0,43297.0,259,0,0
46,0,0,38218.0,235,0,0
25,1,0,27387.0,75,0,0
44,0,1,37018.0,103,0,1
29,1,0,2630.0,192,0,0
35,0,1,2630.0,151,1,1
65,0,1,22608.0,14,1,1
53,0,1,57866.0,294,0,0
36,0,1,2630.0,100,1,1
71,1,0,34210.0,67,0,0
54,0,1,42731.0,112,1,1
22,0,1,21367.0,12,0,0
42,0,1,34187.0,274,1,1
23,0,1,39101.0,274,0,1
32,0,1,47980.0,181,1,1
41,0,1,27231.0,235,0,1
48,1,0,28208.0,269,0,0
31,0,0,40201.0,143,0,0
38,1,0,2630.0,142,0,0
36,0,1,56295.0,63,1,1
36,0,1,36370.0,136,1,1
33,0,1,37556.0,74,1,1
40,0,1,36889.0,229,0,1
34,0,1,2630.0,240,1,1
27,1,0,23173.0,204,0,0
45,0,1,32232.0,118,1,1
22,1,1,40984.0,42,0,0
37,0,1,61659.0,31,1,1
47,0,1,51329.0,245,1,1
24,1,0,24287.0,282,0,0
26,0,1,41836.0,18,0,0
54,0,1,28036.0,228,1,1
72,0,1,33294.0,142,0,0
39,0,1,69346.0,290,1,1
62,0,1,46293.0,259,1,1
23,1,0,27611.0,190,0,0
26,1,0,31327.0,278,0,0
20,1,0,25985.0,144,0,0
60,0,1,48148.0,121,1,1
38,0,1,26815.0,264,1,1
38,0,1,42236.0,34,1,1
41,0,1,2630.0,171,1,1
34,0,1,25945.0,100,0,1
49,1,0,29899.0,96,0,0
26,1,0,35053.0,60,0,0
28,0,1,2630.0,93,0,0
75,0,1,33023.0,283,1,1
36,0,1,29260.0,148,1,1
23,1,0,41717.0,42,0,0
29,0,1,23299.0,61,1,1
21,1,0,2630.0,112,0,0
44,0,1,63916.0,95,1,1
53,0,0,31358.0,227,0,1
25,1,0,32361.0,34,0,0
44,0,1,24160.0,157,1,1
40,0,1,28406.0,225,0,0
40,0,1,42059.0,248,1,1
30,1,0,39311.0,291,0,0
35,0,1,33019.0,298,1,1
